RESPID,PHTYPE,approve_trump,approve_biden,optimistic,party,party_unaffiliated,state,FINALWGT,vote_choice_recoded,male,registered_vote_True,region_2,region_3,region_4,economic_situation_2,economic_situation_3,economic_situation_9,likely_to_vote_2.0,likely_to_vote_3.0,likely_to_vote_4.0,likely_to_vote_9.0,education_recoded_2,education_recoded_3,elec_enthusiasm_2.0,elec_enthusiasm_3.0,elec_enthusiasm_9.0,political_leaning_2,political_leaning_3,political_leaning_4,race_recoded_2,race_recoded_3,race_recoded_4,race_recoded_9,party_recoded_2.0,party_recoded_3.0,age_recoded_2.0,age_recoded_3.0
6085,2,False,False,True,1,,13,0.53825945394,1.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6086,2,False,False,True,4,1.0,51,1.0426776167,1.0,True,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6104,1,False,True,True,2,,42,0.679794492539998,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
6106,1,False,True,True,2,,12,0.622354600919999,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6124,2,False,False,False,3,1.0,37,0.627049722049998,2.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6138,1,False,False,True,2,,17,1.18307012658,2.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
6163,2,False,False,False,1,,42,0.62725177236,2.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
6261,2,False,False,False,3,3.0,44,0.730722046899998,1.0,False,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6281,2,False,True,True,1,,42,0.56376920922,2.0,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6307,2,False,False,True,3,2.0,9,0.973415143049998,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6313,2,False,False,True,2,,36,0.815331968120002,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6329,1,True,False,True,2,,36,0.651849881080001,1.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
6400,2,True,False,True,3,1.0,51,1.5067213427,1.0,False,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
6506,2,False,False,False,2,,11,0.732814283800002,2.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
6548,1,False,False,True,2,,24,0.947839724140002,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6567,2,False,False,True,2,,36,0.606233761579999,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6571,2,False,False,True,4,2.0,51,0.54097628115,2.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
6582,1,False,False,True,2,,42,0.651849881080001,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6612,2,True,False,True,1,,47,0.78267052998,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6634,2,False,False,False,4,1.0,25,1.09209328505,2.0,True,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
6649,1,False,False,False,2,,36,0.737784534760002,1.0,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
6670,2,False,False,True,3,1.0,51,0.5187381311,1.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
6801,2,False,False,True,4,1.0,6,0.9801719335,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6865,2,False,False,True,2,,24,1.76086023718,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6887,2,False,False,False,3,3.0,1,0.728957846550001,1.0,True,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6936,2,False,False,False,3,3.0,51,1.3542298925,1.0,True,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
6983,2,False,False,False,1,,30,1.08704869836,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6994,2,False,False,False,2,,24,0.632222823559998,2.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
6999,2,False,False,True,1,,51,0.677819669760002,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
7013,2,True,False,True,1,,28,0.59886952164,1.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
7030,2,False,False,False,3,2.0,48,0.983031707100002,2.0,False,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
7096,2,True,False,True,1,,51,0.55696094076,1.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7111,2,False,False,False,2,,13,1.31190761988,2.0,False,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7123,2,True,False,True,3,1.0,25,1.4787328113,1.0,True,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0
7130,2,False,False,False,4,1.0,34,1.09209328505,1.0,True,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7265,2,False,False,False,2,,13,1.17913277248,2.0,True,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
7271,2,True,False,True,1,,12,1.454015253,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7292,2,False,False,True,4,2.0,42,0.849478998049998,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7326,1,False,False,False,2,,37,1.4946189899,1.0,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7357,1,True,False,True,1,,51,0.9978493485,1.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7377,2,False,True,True,2,,42,0.606233761579999,2.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7393,2,False,True,False,1,,48,0.821558955120002,1.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7410,1,True,False,True,1,,51,0.9978493485,1.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7442,2,True,False,True,3,1.0,13,1.5067213427,1.0,False,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7480,2,False,False,True,2,,34,1.63798867934,2.0,True,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
7566,2,False,False,True,3,2.0,13,0.627049722049998,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7599,2,False,True,True,2,,12,1.28813061042,2.0,True,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7706,1,False,False,False,4,3.0,50,0.584205082100002,2.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
7727,1,False,False,True,2,,25,0.651849881080001,2.0,False,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
7728,2,False,False,False,4,2.0,26,0.4677948181,2.0,True,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
7738,2,False,True,True,2,,12,0.55936766782,2.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7746,2,False,True,True,2,,12,1.0369806955,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7753,2,False,False,True,4,3.0,1,1.4015834139,2.0,True,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
7770,2,False,False,False,3,2.0,26,0.69998752815,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7835,2,False,False,True,4,1.0,37,0.760208053800002,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7844,2,False,False,True,3,1.0,12,0.5577706329,1.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7868,2,False,False,False,3,1.0,13,1.03511589315,1.0,True,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7886,2,False,True,True,2,,12,1.34335238738,2.0,True,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
7949,1,True,False,True,1,,23,1.44445640052,1.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7966,2,False,False,False,3,2.0,55,0.69998752815,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
7972,2,False,False,True,3,3.0,20,0.8380996235,1.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
8007,2,False,False,False,3,2.0,18,0.4677948181,2.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
8041,1,False,True,False,2,,9,1.50110174956,2.0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8045,2,True,False,True,4,1.0,33,1.19844231565,1.0,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8069,2,False,False,False,3,2.0,44,0.6567675185,2.0,True,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8164,1,False,True,False,3,2.0,9,0.54332271085,2.0,False,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
8182,2,True,False,True,1,,18,1.12324474374,1.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8217,1,True,False,True,1,,23,0.912072187380001,1.0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
8310,2,False,False,True,3,2.0,26,0.62914356385,2.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
8324,2,False,False,False,3,1.0,48,0.565108962049998,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
8338,2,False,False,True,2,,48,1.48518227842,2.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
8367,2,False,False,False,3,1.0,39,1.04615932015,1.0,True,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
8423,2,True,False,True,1,,36,1.00820230056,1.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
8432,2,False,False,True,1,,48,0.606748569780002,1.0,True,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
8448,2,False,False,True,1,,45,1.35112319976,1.0,False,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
8458,2,False,False,True,2,,37,1.29441296648,2.0,False,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
8476,2,False,True,True,2,,42,1.50110174956,2.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8508,2,True,False,True,1,,55,1.45887049278,1.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8521,2,False,True,True,2,,34,0.54487837836,2.0,True,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8552,2,False,False,False,3,3.0,18,0.5204702984,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
8554,2,False,False,False,2,,36,1.58264803186,2.0,True,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8623,2,False,True,True,2,,6,0.599418797919999,2.0,False,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
8629,1,False,False,False,2,,36,1.65049568506,2.0,True,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8635,2,False,False,False,2,,36,0.651849881080001,2.0,False,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
8638,2,False,False,False,3,2.0,11,1.2062552249,2.0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8673,2,False,False,True,4,1.0,48,0.760022668899998,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8695,2,True,False,True,4,1.0,48,2.47279138595001,1.0,False,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8762,2,True,False,True,1,,48,1.5097037289,1.0,False,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8769,2,True,False,True,1,,12,1.23952190814,1.0,True,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8837,2,False,True,True,2,,17,1.3478381028,2.0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
8859,1,False,False,False,2,,21,0.622354600919999,2.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8867,1,False,True,True,2,,17,0.651202011199998,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
8928,1,False,False,False,1,,1,0.59886952164,1.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
8937,2,False,True,False,2,,13,0.649034757460002,2.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
8958,1,True,False,True,1,,39,1.0011813621,1.0,False,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8985,2,False,False,False,2,,40,0.701544136460002,2.0,False,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
9144,1,True,False,True,1,,1,0.870802217279999,1.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
9209,2,False,False,False,3,1.0,54,1.03511589315,1.0,True,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
9290,1,False,False,False,4,3.0,55,0.55963313735,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
9331,2,False,False,True,3,9.0,17,0.4677948181,2.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
9379,2,False,False,False,3,2.0,42,0.54332271085,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
9384,2,False,False,True,4,2.0,26,0.808478853400001,2.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
9530,2,False,False,True,3,2.0,19,0.731391979299999,2.0,True,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
9641,2,False,False,False,2,,55,0.58073528032,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
9731,2,False,False,False,3,2.0,6,1.3918384317,2.0,True,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
9748,1,False,False,False,3,3.0,17,0.813749505650003,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
9773,1,False,False,False,4,9.0,18,0.966935392550001,2.0,False,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1
9791,2,False,False,True,2,,34,1.35575914042,2.0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
9900,1,False,False,True,1,,47,0.50059233396,1.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9955,2,True,False,True,1,,39,0.785284019879998,1.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9966,2,False,True,True,2,,51,0.578802546279999,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10079,1,False,False,False,2,,39,0.907973132619999,2.0,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
10192,1,False,False,False,3,1.0,27,1.16396084965,2.0,False,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
10238,2,False,False,False,2,,39,0.58073528032,2.0,False,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
10297,1,False,False,False,3,1.0,27,0.5204702984,2.0,False,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
10356,2,False,False,True,3,2.0,26,1.03857234655,2.0,True,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10512,1,False,False,False,3,3.0,39,1.15551955435,1.0,False,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10644,2,False,False,False,3,2.0,12,0.697657912499997,2.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
10903,2,False,False,True,9,1.0,41,2.470410597,1.0,True,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11160,2,False,False,False,3,1.0,48,0.628742386449999,1.0,False,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
11361,2,False,False,True,1,,17,0.751565556539998,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11375,1,False,False,True,2,,55,0.60563123002,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
11528,1,True,False,True,1,,26,0.785284019879998,1.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11540,2,False,False,False,4,2.0,18,0.62914356385,2.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11541,2,False,False,True,2,,17,0.60563123002,2.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
11553,1,False,True,True,2,,55,1.29873526382,2.0,False,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
11598,1,True,False,True,3,1.0,18,1.16396084965,1.0,False,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
11616,1,False,False,False,3,2.0,20,0.5204702984,1.0,False,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
11685,1,True,False,False,1,,18,1.24972638594,1.0,False,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
11855,1,False,False,True,3,2.0,29,1.5117525788,2.0,False,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11950,1,False,False,True,2,,20,0.950521600460002,1.0,True,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
11962,1,False,False,True,2,,32,0.63054263134,2.0,True,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
11977,1,False,True,True,2,,41,1.2854131234,2.0,False,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
11984,1,False,True,True,2,,6,0.51660637742,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11987,1,False,False,False,2,,6,0.51660637742,2.0,True,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
11996,2,True,False,True,1,,12,1.4382182733,1.0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
12006,2,False,False,False,1,,36,0.583357015859998,1.0,False,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
12010,2,False,False,False,2,,36,1.08612637014,2.0,False,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
12022,2,False,False,True,1,,12,0.870802217279999,1.0,False,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12029,2,True,False,True,1,,9,1.29826662738,1.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
